indice_tiempo,total,agri_ganaderia_caza_silvicultura,agri_ganaderia_caza_serv_conexos,silvicultura_extr_madera_serv_conexos,pesca,explotacion_minas_canteras,extr_c_lig_turba_petro_crudo_gas_nat_act_rel_exc_act_prosp,extr_minerales_metaliferos_explotacion_minas_canteras_ncp,ind_manufacturera,elaboracion_prods_alimenticios_bebidas,elaboracion_prods_tabaco,fabr_prods_textiles,fabr_prendas_vestir_terminacion_tenido_pieles,curtido_term_cueros_fabr_art_marroq_talab_calzado_partes,prod_mad_fabr_mad_corcho_exc_mue_fabr_art_paja_mat_trenz,fabr_papel_prods_papel,edicion_impresion_reprod_grabaciones,fabr_coque_prods_refinacion_petro_comb_nuclear,fabr_sustancias_prods_quimicos,fabr_prods_caucho_plastico,fabr_prods_minerales_no_metalicos,fabr_metales_comunes,fabr_prods_elaborados_metal_excepto_maquinaria_equipo,fabr_maquinaria_equipo_ncp,fabr_maquinaria_oficina_contabilidad_informatica,fabr_maquinaria_aparatos_electricos_ncp,fabr_eq_aparatos_radio_television_comunicaciones,fabr_instrumentos_medicos_opticos_precision_fabr_relojes,fabr_vehiculos_automotores_remolques_semirremolques,fabr_equipo_transporte_ncp,fabr_muebles_colchones_inds_manufactureras_ncp,reciclamiento,reparacion_mantenimiento_instalacion_maq_eq,electricidad_gas_agua,generacion_captacion_distribucion_energia_electrica,fabr_gas_distribucion_combs_gaseosos_por_tuberias,captacion_depuracion_distribucion_agua,construccion,comercio_mayorista_minorista_reparaciones,hoteles_restaurantes,hoteles_campamentos_otros_tipos_hospedaje_temporal,restaurantes_bares_cantinas,transporte_comunicaciones,transporte,comunicaciones,intermediacion_financiera,intermediacion_financiera_otros_serv_financieros,serv_seguros,serv_auxiliares_actividad_financiera,act_inmobiliarias_empresariales_alquiler,serv_inmobiliarios_bienes_propios_arrendados,resto,adm_publica_defensa_planes_seg_soc_afiliacion_obligatoria,ensenianza,ensenianza_publica,ensenianza_privada,serv_sociales_salud,salud_publica,salud_privada,otras_act_serv_comunitarias_sociales_personales,eliminacion_desperdicios_aguas_resid_sanea_serv_similares,asociaciones,serv_culturales_deportivos_otras_act,serv_organizaciones_organos_extraterritoriales,no_clasificados
2009-04-01,2944.8553940107245,1678.2827186058048,1681.503598375759,1591.1346291823224,5768.701932235318,8814.945436010068,11581.51401980508,4098.994443592868,3449.75082701469,3272.0335630248787,4584.344398427737,2437.845201228766,1979.7296481814635,2429.173103691972,1897.7953447882385,3694.8290106324675,3623.8485469407,8154.296720489312,5917.102397928753,3239.18231532902,3352.2505097949856,5256.272233949015,2641.009424122564,3151.193486474676,2950.1726419547354,3166.786816454788,5728.381982870076,3054.1615322803113,4183.834014001879,3062.4265588104377,2454.236148256505,3248.813878197218,2981.7127802583923,6061.995450897544,6566.369590441462,6482.53667728257,4372.615451141263,2343.3788931789704,2612.0098533209953,1874.163145587952,2439.706353650416,1658.9485389214885,3894.641650293704,3703.6260441868903,4651.473404640805,5455.852257528753,6723.89661348587,4487.679174512362,3911.059587234521,2493.861939125008,2395.0006418096355,2500.3196070083345,0.0,2088.3701004409186,0.0,2088.3701004409186,2593.711646763632,0.0,2593.711646763632,2655.451052870712,3952.3340074176185,2649.121151559118,2428.046320783111,2346.6792247501,3223.02572374061
2009-07-01,2698.674123863461,1517.8392428892225,1524.0011039927672,1359.947595192618,5596.774647438236,8971.772848224604,12139.904545085286,3696.388427648033,3189.5072478392426,2997.019339972764,4430.392667034337,2356.6235714949826,1835.0562353687424,2231.0991068926546,1760.9949258359604,3374.5468433056635,3189.9903283767426,7253.779312507859,5279.186239031997,3013.8393685334186,2925.595380630718,5446.155059793281,2455.210200586791,2894.3262801866204,2585.479711448306,2931.990130123003,5344.548910956754,2730.0844715264775,4144.262234127825,2827.514321951413,2219.306000107934,3226.8225767279096,2795.7367732914036,5498.386950801853,5977.0239662366075,5602.1120188207215,4059.285948467676,2166.56904898037,2351.852728545128,1753.2957276961479,2229.6389709391087,1570.8041766567922,3569.9334503177097,3391.9495197533556,4271.774996567154,4677.110437326974,5706.1728724673,3879.9595252451722,3533.0445391574785,2325.5823336407284,2218.9580764236784,2332.505951381381,0.0,1844.287730628206,0.0,1844.287730628206,2373.7518861767458,0.0,2373.7518861767458,2424.7114432282006,3697.4670020400285,2429.7667143152535,2188.43778487923,2084.0419896201583,3073.1345978238337
2009-10-01,3224.335696708163,1831.6857190159487,1836.2798076770955,1702.645152008112,5501.895928558098,10645.917513535212,14301.044332330453,4654.913918204732,3954.987115998654,3672.4596802877077,5553.881209042977,2896.803956296325,2233.925388901199,2825.772583293602,2159.7318417335537,4274.8608280688395,3974.699801442686,9209.69311264626,6597.630326738402,3741.4502559103266,3785.670275525666,6447.340688943006,3079.0961984599885,3652.624132270372,3112.2761782905263,3655.3328227806833,7289.114222194148,3395.8073145810245,5213.890521490334,3459.8091536275915,2658.4741790167564,3759.232948216545,3314.1798415868257,6529.542375560898,7071.420795143311,6821.924148631642,4829.6892521271975,2600.6554316670013,2768.6811312327072,2050.9057685999287,2633.2011146930104,1827.9793593821998,4270.992167485396,4117.55153192027,4879.35973968042,5540.840174277742,6586.160162260242,4803.778891588559,4005.7059928714584,2703.4745864222673,2515.713733206481,2715.651359515215,0.0,2128.3313000410185,0.0,2128.3313000410185,2919.0212988997646,0.0,2919.0212988997646,2945.6767535932668,4473.072060703131,2982.891880687046,2636.1402057494897,2464.5341203777703,3747.2223912462714
2010-01-01,3078.8947941281444,1771.9876154336494,1776.6839860239083,1634.1355379203198,4468.190746973425,10531.258496333587,14087.115823744945,4728.436673643616,3703.019915561077,3485.7148315716413,5907.159374850273,2458.132251258587,2059.9782493847833,2497.3047955610714,1989.4498153068726,3990.7407517118318,3701.906637535721,10436.807470953492,6317.019582087977,3427.601076833924,3416.823241514983,5588.958586676099,2721.5170045030172,3312.9286196369662,2835.1281334286923,3483.1320679314376,6133.64709888135,3171.904804837999,5127.032577043703,3348.459392922062,2551.1663921779577,3439.107498488036,3078.484553365247,6890.254659506695,7414.896044782878,8037.812661748954,5175.93633889741,2345.1719792885783,2628.5840165783006,1914.6118340443338,2428.2640401424883,1705.4471644060827,4057.0892686020584,3791.852197388163,5112.4907312578425,6365.878745615455,8378.000458717768,4790.987848878197,4235.820627446983,2586.5805290815915,2388.304722756097,2599.045300420639,0.0,1946.6419883488022,0.0,1946.6419883488022,2687.0703235644432,0.0,2687.0703235644432,2687.7300749110395,3782.6468320956324,2786.779130855974,2407.593873255977,2255.3571307833777,3424.997895973564
2010-04-01,3650.7447755711373,2047.5800008802914,2051.3044017835364,1940.6825701395896,6804.3947737564595,11967.372205936645,16013.147433047163,5364.3983680002,4466.450129036189,4164.1048495363075,6315.49301312321,3151.71733116025,2559.366260049964,3271.7747753378444,2466.897408233988,4799.59577655691,4554.920644550963,10566.611600613325,7301.262147902865,4079.5497464961154,4400.804906484589,7042.774451334629,3448.5291760647,4201.285220735635,3609.238764649476,4105.266346790413,7595.621332936189,3842.7941389010743,5840.777178325238,4052.1984746587923,3148.002157068065,4179.068489185955,3837.0748401018127,7514.6177916589,8100.812372264015,8038.851159502874,5884.96514322505,2911.381561333244,3188.9703966332245,2282.049569821265,2923.7609163730167,2034.6685564209856,4760.279699452447,4537.149729509571,5654.265539180532,6549.381365965156,8110.101801821261,5387.33022323427,4574.988059741341,3065.4351402925868,2852.0064195478208,3078.7544129466196,0.0,2394.4924990859267,0.0,2394.4924990859267,3150.932080565657,0.0,3150.932080565657,3232.4971176350077,4442.35486717162,3329.4908976462307,2927.3713764097956,2824.588586176142,3962.174357714
2010-07-01,3422.606709028513,1972.3206070910915,1977.8071758171218,1818.2408521473637,7091.2919857053885,10895.404726592235,14573.948560793307,4859.414872979885,4160.385566923769,3890.3180216957558,6650.736473707674,3018.1429331114155,2440.5607505969497,2950.4331830069946,2289.486189236446,4310.85705054244,3910.9070580530442,8693.772020283774,6558.435781861901,3839.364319132738,3922.5628574897723,7195.36519623026,3211.7092719122943,3976.708822468664,3289.8109662745296,3912.9471345334664,7553.546914122251,3567.1388337365165,5560.947884845235,3852.4581886937776,2913.827130352965,4329.5427562671675,3705.719993135042,6740.961223906484,7101.899835711207,7190.209358325538,5703.102964161539,2745.0112202276064,2985.8366197211835,2252.4009631102167,2889.7887904772097,2005.011789246544,4569.045810353945,4415.010383288609,5194.640881086125,5832.58528027077,6887.346565627371,5104.247002773185,4153.679989888405,2951.3285944295408,2772.580836062501,2962.5582017775455,0.0,2104.131814654324,0.0,2104.131814654324,2966.8559473048876,0.0,2966.8559473048876,3031.2672727504723,4390.182151848811,3116.1167203175455,2712.4918212931943,2695.783500955883,3556.6693889257454
2010-10-01,4210.325811969484,2458.691325101221,2461.725565163224,2368.5238999679214,6649.601484944723,13679.457612138342,18230.340305974525,6299.932233266835,5180.824001070827,4813.913194617052,7609.32742891707,3831.7916534705,3103.8657614346603,3680.3892477843456,2897.2152064532047,5465.55844552983,5001.795323599795,11619.606681220726,8215.538120000874,4816.142087100969,4948.891311364636,8292.929206511659,3924.1463728697427,4903.284270829702,4079.5213875393183,4843.988110820996,10542.427184203802,4422.765949905828,6934.70129675474,4991.350746784781,3637.832115938041,5079.427031430253,4481.845869671555,8640.324571105986,9266.452118888508,8982.935490028507,6981.80040534358,3289.693774211146,3709.8863344928445,2656.413574389256,3422.1332713119314,2359.1474395810096,5652.111522564607,5490.222480396297,6318.9593962253475,7274.859734813628,8557.227313387395,6376.571141897592,5153.070724851237,3521.166469763895,3351.0282920068034,3531.6577991160448,0.0,2488.478023271951,0.0,2488.478023271951,3747.52433717234,0.0,3747.52433717234,3860.1419690339785,5271.712280368373,3886.311915233883,3589.5988472143554,3365.5647150868303,4380.98103983117
2011-01-01,4044.6873831775906,2243.995219105895,2249.1758938229277,2084.5367944969084,5490.0057304226475,13723.738406976527,18271.103850705218,6491.399790790096,4939.040491522794,4674.995304152363,8629.81328472628,3203.0316190959634,2745.4731777053385,3216.548901591602,2646.08624349467,5170.2663424439,4690.890295717697,13847.187715468932,8273.655840663112,4432.838388898755,4662.481076714751,7420.240190018903,3580.0968004468123,4462.689953443453,3820.0138577207413,4743.722693686989,8258.444176715288,4117.84955344703,6979.8528008251615,4413.742843288785,3424.55908726665,4623.193101503871,4268.97339504572,9943.057914978055,11189.530323648145,10312.862076174928,6834.8115131957575,3110.213723046184,3516.8718328294676,2511.0810232109816,3187.7660956568925,2233.5569574873643,5431.6694865628815,5165.562446404285,6544.395021668863,7901.558121230368,10025.714010708909,6193.303303343387,5542.280694439399,3386.70828139166,3138.7121385879527,3401.7538949799173,0.0,2382.566418870048,0.0,2382.566418870048,3513.428616034893,0.0,3513.428616034893,3461.502867369825,4925.317179370083,3558.9009749869924,3105.0183176091437,3060.8445654870366,3851.278889132706
2011-04-01,4838.145953286013,2652.0276931799117,2654.3186537271254,2581.7409176578253,7699.764942641443,16844.658034615462,23100.689394671703,7112.976888507599,5844.853570372128,5452.582846446314,7664.853830132779,4262.925056489794,3550.220479026984,4133.6043677377265,3227.8921952326045,6183.590230475853,5777.658768829873,14332.571808191902,9425.299058764513,5184.585833447353,5668.910812790249,9001.562729732315,4455.451880945664,5581.9764855517715,4534.334983655558,5346.855986342724,9702.586565684129,5024.652531139462,7834.674791023238,5307.399433959642,4165.718123515554,5441.218644682539,5292.449707872534,10278.21745153843,11190.489627482324,10464.874713398101,8025.827848003768,3987.924384915498,4248.181025753334,2973.2639360817675,3746.2980937628327,2677.331205805596,6594.0268823296665,6461.185594573986,7154.046532063978,8632.536529794907,10517.130386014655,7225.518576559777,5918.943811941727,3985.7330054503523,3735.283816498883,4000.8456382367476,0.0,3020.4087782661113,0.0,3020.4087782661113,4154.049224921855,0.0,4154.049224921855,4270.981673928009,5748.0282343628605,4475.036417928316,3801.3004368832,3664.760751011158,4850.437034535131
2011-07-01,4505.771022308533,2506.1132396084017,2512.2043555173877,2330.4745092702055,8125.581680190153,14806.060610276905,19947.692847389488,6728.652972641791,5408.984624637269,5080.684565561506,8235.758929206953,3932.5387601313,3397.892363629981,3659.1577826453426,2989.5948519105455,5613.2010792552655,5167.898936921723,11755.838366109849,8461.859326617152,4871.924370931902,5121.673693711569,8963.185433390197,4197.493645103663,5215.230858446551,4386.803739092501,5065.278506192003,9795.804278050184,4688.5411052398085,6970.683135800779,4997.56200821511,3879.2484282690093,5716.370121178344,4952.023767185334,9267.268367341958,9895.982460138885,9238.324405804187,7773.081550164128,3725.9505780080453,4024.1907439498605,2894.0528837259503,3641.491995768392,2607.2143787130944,6018.59234454867,5839.106880492843,6781.4367436947505,7535.999195286817,8976.711291977243,6492.9167726690675,5321.639215522169,3881.4354988684668,3678.290658373029,3893.651546604429,0.0,2746.5445538253275,0.0,2746.5445538253275,3921.796178697961,0.0,3921.796178697961,3951.0385523235623,5546.414631761842,4080.392854088261,3534.463271856687,3859.040192570836,4695.368188570578
2011-10-01,5506.669530224378,3240.9725014348396,3247.1370963753134,3062.3846956066263,8280.585857836695,18089.866958037623,24180.91793783799,8506.68489720653,6721.750114442618,6361.267207739945,10177.78491267242,4940.631616825685,4237.40464237998,4637.117084186972,3722.7244528438364,6938.53329388613,6447.650430172563,14643.962276662027,10480.783287597329,6334.784776252091,6546.142835543327,10493.234428526623,5024.550902473683,6305.140147904378,6122.516549856481,6233.008472996854,13721.760839398263,5639.3559211133215,8694.036565377608,6127.387934258847,4784.911200053282,6709.884362694714,5847.900074554948,10971.591698241486,11558.067657404412,11615.801903225254,9323.539480571228,4666.145761211699,4967.2395460872785,3404.402363086229,4331.351407068517,3047.744408623082,7313.511413303272,7115.711142958505,8160.142369666782,8995.451965623644,10306.86911722995,8074.582662724664,6836.961642644252,4632.019226951307,4398.192071842704,4645.960231849684,0.0,3166.7109540525253,0.0,3166.7109540525253,4919.297913579886,0.0,4919.297913579886,4936.755019932267,6758.76840767439,5158.213616546585,4386.089273870559,4751.542911841156,5587.425976683387
2012-01-01,5273.011475019967,2992.1635982992566,2998.040828395346,2817.5987802446048,6772.964866905995,17479.088070307516,22852.87290747647,8899.922333593973,6426.701752554115,6131.247977308132,10556.703935170075,4385.899416554842,3817.9046749415274,4114.822531030839,3492.948148526295,6784.136830801057,6023.1892368451045,16556.786087058746,10345.463766944295,5997.456594963585,6155.621599528817,9486.606898297772,4654.860809470061,5840.47618079593,5231.468728210117,6010.514935288709,10768.978599619535,5310.70252727793,9053.14059355854,5519.26009626334,4709.571521342223,6660.584879798793,5443.74908373007,11570.14452181009,12603.8062817225,12409.72567095146,8840.460098583308,4213.278183388228,4700.9121419018975,3241.9198707522837,4131.524161610932,2887.646757236208,6896.139358321511,6570.746902960527,8290.482044387849,9913.593354087348,12153.850982348065,8207.553259371143,6906.793804088446,4461.8004177210205,4061.4746597077296,4485.3606190428845,0.0,2940.468555267607,0.0,2940.468555267607,4649.054222975532,0.0,4649.054222975532,4680.972065547909,7676.289545057397,4679.416308536998,4106.482970591369,4383.089791029023,5104.578517458839
2012-04-01,6227.108292366218,3508.6478128416993,3516.4545050744855,3283.517596584025,8361.208719898224,19542.200546638174,25699.491235682897,9763.048652925012,7502.27102867098,7189.930359497848,10001.746190171876,5436.213680018177,4620.37645353933,5305.749514266918,4136.042333106004,7864.850797251215,7299.073137423197,16892.945107165007,11561.806539803963,6822.876804571578,7162.919974305158,12300.918047369105,5693.6044097719405,7023.533619745623,6501.6446673658775,6874.230646074372,12072.41880965749,6309.216849046502,9814.238219145638,6622.699110339849,5604.609283701756,7543.22083797351,6540.922735763417,12663.935821310866,13447.589395873547,12892.352192798653,10748.173302489824,4979.099265067386,5709.979710414521,3908.4539222868802,5068.504911830508,3472.8580218326206,8170.653221702844,7889.67823696626,9360.740977890491,11033.775768219075,13399.910560278078,9300.759288394123,7561.930258225373,5209.436626687765,4916.27400608811,5226.758131489122,0.0,3656.837197019426,0.0,3656.837197019426,5490.259769349194,0.0,5490.259769349194,5658.936803812753,7989.651555459938,5845.081479139905,5027.8991039112425,4986.340847001861,6353.130454073585
2012-07-01,5789.265369618342,3221.495679439491,3227.7738190524215,3043.79062976416,10509.96109478969,17755.104819332206,23180.866892086196,8929.21616230204,6879.7647901275495,6633.260871399371,10573.211857473612,5231.514239292924,4326.357577522057,4723.228324187861,3809.2115915381905,7276.818584058521,6553.683247334621,14743.99670400528,10491.675790426036,6318.927103175238,6795.374713100118,11023.697578190877,5114.299634453103,6313.709555687449,6153.436466252425,6375.828766722466,13237.213728610915,5711.050349162047,8696.70786925792,6010.297378182587,5137.672322887306,6886.989361976667,5982.756686783102,11342.614066906774,12017.70075401443,11589.036762218295,9680.80769799083,5109.845086116826,5237.563929605885,3679.3934194821068,4778.42756407023,3266.4019794299043,7676.280956436698,7468.458244514947,8554.362297743512,9600.815769487,11251.494038936262,8490.757316667117,6668.97382027333,4972.431082526226,4734.036997136422,4986.502696731619,0.0,3344.7484813475157,0.0,3344.7484813475157,5108.336361439383,0.0,5108.336361439383,5236.49442756344,7920.774020873971,5329.52918648047,4634.608690348346,4878.066504400606,5875.52778805348
2012-10-01,7038.0289527607265,4097.382627014899,4102.9362249322385,3929.3770722351774,10944.969300828665,22319.336149284834,29050.27230246861,11122.191192218796,8639.447753675171,8116.471476502529,12887.053227698945,6796.813438530331,5505.734798769905,6233.566931038431,4764.9718548042665,8984.910296429613,8183.981642228706,18761.444870386786,12971.221822520554,8102.874847624691,8530.538903067325,13231.102937766695,6300.873361321927,7914.6708023113215,7609.652385775233,7973.094026862215,17500.55467391676,7400.101308316445,11881.560596669931,7519.647485312606,6319.947330321372,8665.124927515199,7177.6516294399535,14130.664983244162,15154.458934082666,14235.757420312328,11715.633775433726,5748.527608712482,6416.401849813331,4382.862301817967,5700.496820025612,3888.5267360460875,9257.41873860626,9007.871509533834,10321.515705591934,11490.930263890743,13328.385138909829,10246.695021727788,8268.109760909476,5970.005879898823,5563.518979143229,5993.96708616203,0.0,3819.3177676928917,0.0,3819.3177676928917,6359.1623380537485,0.0,6359.1623380537485,6301.7035560572895,8788.888311016764,6462.981594540908,5663.339691861865,6132.7052739068595,7254.893889059954
2013-01-01,6682.523311717004,3813.544154485204,3818.7943651788723,3643.1026754886666,8101.6160399232285,22144.10823336732,28421.52848784085,11574.505085664752,8037.518054202882,7690.180746910253,12332.104764974816,5744.59033356504,4794.336745764943,5539.2596951751775,4281.004431816471,8354.871441293073,7627.706554106115,21044.655106652568,13321.46508487337,7362.73581969682,7778.636029841768,11197.350442013743,5564.301648354859,7019.091449227421,6600.070495214891,7352.182458747131,12554.061352447283,6638.053254593907,11265.623461665473,6900.063272328918,5729.083491924753,8301.659706282184,6590.95043931446,16379.81966965164,18884.129398645353,15145.154243088264,11040.39885020772,5215.23131260299,5958.031818245003,4115.2476201660575,5373.047187431542,3623.9651840381225,8786.123146403843,8365.482831583826,10586.244259075953,12802.171462726845,16063.313340218625,10270.902597938395,8782.34470174421,5676.351880693745,5257.36886272338,5700.831852482074,0.0,3550.782028323172,0.0,3550.782028323172,5910.0246494476505,0.0,5910.0246494476505,5855.477835323328,8380.285843279342,5922.21214053933,5301.824476402854,5373.501673570161,7097.887207395437
2013-04-01,7892.3596505066735,4470.631089676536,4477.512347410944,4251.665704146795,11696.722710614322,25052.01751105529,32518.798771092213,12734.279330392028,9453.982809815894,8927.553174698407,12913.32546581146,7010.795161335389,5986.753190573329,6803.819281300195,5294.939812011414,9991.723732797846,9224.717334560199,21292.561669491854,14904.58246676245,8725.71327938444,9462.473093615581,13369.155929623543,6902.1597228943365,8643.745200308296,7734.112222639305,8707.820614501677,14091.329868575505,7971.08537647502,13114.028843048718,8358.844194341247,6978.665541951742,8795.91909911579,8178.860936433911,16252.758285788817,17199.657158246093,17034.37482862856,13732.634666764065,6390.317626368414,7207.697475100737,4913.259652327902,6477.591082228676,4339.0133798231345,10495.230505708081,10156.664430920178,11945.493438774205,13737.771810546406,16698.816536796672,11640.283889758404,9204.643685538573,6701.606875979933,6366.187210975106,6720.810321378383,0.0,4337.510835914521,0.0,4337.510835914521,6865.683716260886,0.0,6865.683716260886,7135.544473466467,10125.728490536118,7235.493813656297,6453.187690885615,6504.988934929273,8720.238254723636
2013-07-01,7280.014710126377,4103.970707276592,4108.788070483742,3957.7902329526023,13901.287721152843,22660.932702639493,29300.608794294447,11573.44404392413,8758.98938704646,8367.078886611882,13665.65530772038,6619.126878634369,5481.930029221964,6176.590981030763,4734.449819525048,9017.961046072936,8472.026889600127,18675.739506586546,13465.138228082755,8176.059256247385,8539.178321431807,13610.723534531886,6426.030982787424,8099.601905839305,8572.33085627611,8259.672729626871,15830.306701476615,7484.694257650992,11141.27055620161,7986.510515327543,6360.707314879464,8932.83418981793,7704.840548042765,14879.594832063416,16021.59761931154,14521.444796406402,12299.494069267845,6041.700549620401,6549.683486919642,4656.328758738932,6150.168205883486,4102.601538398162,9722.014754350983,9401.113298525133,11100.4430901224,12073.855937209682,14090.497097371648,10815.224500138142,8346.90407870448,6246.46027487226,5846.009489552681,6269.421958816959,0.0,4015.1093729649847,0.0,4015.1093729649847,6400.770816530054,0.0,6400.770816530054,6437.793625689969,9434.012206762485,6408.009028135973,5899.032477525039,6454.669044270642,7789.884515030186
2013-10-01,8872.872164038416,5172.983887841037,5176.933817013001,5049.903569842341,15843.59327239017,27013.611317419894,34308.9951147883,14300.03512547756,11035.68186407042,10424.585788426062,16537.60210783369,8427.127324386049,6939.25784399178,8040.029729050766,5931.742739669222,11311.25643344347,10374.010723158752,24110.336775062984,16924.16845880605,10099.603090784118,10728.589221053364,16239.706298066387,7991.726845602641,10205.229542855554,10346.103636657943,10002.556614961839,22637.675633402192,9260.466481386538,15079.140821478079,9919.247287764638,7954.9693082780195,10546.258761642652,9379.319458060447,17388.3346008751,18232.926358027038,18370.88380660195,15000.719688786352,6894.330969373535,8060.936731961566,5479.44401783091,7257.772312098733,4821.8677193274,11627.661472431242,11262.120827636272,13201.957442179568,14717.572781373421,17076.731470846684,13147.546481301913,10888.94428068161,7490.121758677326,7168.101005823733,7508.521353164352,0.0,4688.276736472075,0.0,4688.276736472075,8037.598473963575,0.0,8037.598473963575,7978.31053031546,11346.434087974018,8034.943622649484,7274.778628812684,8249.527905394189,10379.705215941416
2014-01-01,8536.559178878448,4844.01523227739,4838.633865296564,5021.302260593049,11581.00431447901,29410.077828182923,37406.285361235794,14995.794416993092,10162.414624575815,9823.578576320015,15609.70819896729,7124.520714566512,6082.14557897614,6928.332947345397,5475.014707281325,10739.155763303612,9836.764741018982,25321.26268850867,17249.883137200988,9311.80417229462,9996.617095236119,14028.62547781687,6917.31375712126,8895.158592918697,8604.869329635034,9227.517755119225,14317.2604591215,8268.157504894867,13512.887198037683,8838.344914679627,7446.8947724341715,10005.248740593332,8821.433391446215,19822.85944485619,22166.403068163676,21115.448619956147,13753.339699260967,6154.356347799341,7684.617021163949,5087.071585793183,6707.212199012467,4461.119178122889,11323.946289396808,10631.992160006235,14302.918109964652,16536.222479611442,20890.408302947024,13298.158595183571,11464.823503560667,7298.643977188088,6704.748108617381,7332.883591918462,0.0,4505.402246049493,0.0,4505.402246049493,7488.846117252163,0.0,7488.846117252163,7440.0963756726915,10567.63549562184,7433.7687082527345,6830.588642776349,7508.241010435463,9373.887449944481
2014-04-01,10321.104499287701,5685.422985617532,5693.0293981119485,5442.081163421585,17250.982974363345,33187.264339571724,42594.57844442431,16014.34541158964,12457.595046312981,11877.277890173078,17359.101721031857,9155.406441169487,7803.932210374214,9018.252823539699,6622.099825266279,13168.2634760248,11866.570436757043,26690.93071348024,19898.652799335483,11474.317105947044,12096.812704497863,17632.26053431149,8830.804394531257,10974.250455005484,10860.333994706985,11275.850167555009,19468.177482704567,10560.053109980176,17698.261261568783,11181.705489971644,9274.258924565176,12293.665574608325,11157.739775663036,20466.507329670276,21688.608094534426,22195.140145121313,16870.9210096296,7832.336994495356,9598.67893683888,6065.006621494283,8054.6240726527985,5347.153693659529,13292.752021396178,12848.398618355059,15195.99332409529,18537.20871882743,22742.461953904247,15631.96425474808,12529.71227302917,8790.894842422098,8471.201623879135,8809.235914279807,0.0,5636.309842815571,0.0,5636.309842815571,8874.848098018772,0.0,8874.848098018772,9182.704252048632,12712.477453663603,9216.772549500954,8434.567211737469,9868.303878698927,12980.893021534652
2014-07-01,9706.195976336165,5203.6722455321,5208.324465956969,5055.352070178003,20014.83851556451,31026.96987866698,39324.06968417902,15386.95797732859,11505.945236286232,10974.000017540286,16428.665508308146,8310.576411355485,7319.405021166464,8067.962940219063,6143.153924539872,12121.28696801471,11156.518374911819,24121.08325982853,18070.92048725141,10345.656889894193,11199.490249414943,17503.57593423529,8343.330024147977,10531.82164573124,10761.750368256162,10737.472583873434,19613.119450303457,9527.021938510543,15516.36092995212,10605.186811427153,8558.101291006284,11756.372200378415,10360.4804037568,20143.456809217423,21844.71027569926,19576.483344923785,16218.27006561766,7434.431336926102,8842.093773235398,5940.424661138331,7902.26376438691,5222.353166486258,13019.592270449995,12636.188044137076,14662.132090920162,16169.379888507237,19122.73922872597,14264.610255544261,11360.464509102523,8465.423115208849,8148.817671166376,8483.723631623723,0.0,5312.101901715878,0.0,5312.101901715878,8599.807801879015,0.0,8599.807801879015,8816.790874000808,15017.930510047692,8622.26351797708,7792.708934466795,9112.178542257938,11752.09752385321
2014-10-01,11954.596795924355,6876.182934179121,6882.7727087347,6659.509767598661,22353.105183943608,38272.36531925457,47926.89362336382,19663.94933987666,14664.342486317819,14086.620039597268,20431.653216546347,11052.561146424254,9313.925515885114,10120.22573215788,7839.1806168044905,15124.254118821293,13473.584248945028,31654.244556780814,22892.878938430076,13374.599340952578,14287.01402231437,21435.936503615983,10268.13355085554,12958.911642326177,12904.397871319155,13530.31114101826,28579.332699976945,12051.710149667455,20823.958380749176,12828.475622291628,10951.60316634322,13624.014477218127,12844.563230110043,24019.11985494728,25242.612533610245,24792.758538116726,20731.57747755807,8754.067812470363,10924.726075821141,7108.786932752026,9335.647640706671,6287.5851519058315,15541.497979319633,15082.731007495398,17507.797895447533,19927.944621484043,23106.134415656965,17934.49811112796,14478.68837519607,10113.915418901,9837.745859987861,10129.899571580914,0.0,6510.499747240339,0.0,6510.499747240339,10944.284268977077,0.0,10944.284268977077,10849.482018446879,15390.900487022549,11028.360715353781,9720.835122455162,11189.017489674736,15266.297636298188
2015-01-01,11379.032464657872,6328.722025332372,6331.62599258015,6229.565144033701,16288.560087273183,42445.19527923418,53547.57972547198,20810.95810702408,13531.05505513724,13191.131304397715,19817.504107004916,9165.215733378423,7838.841229348671,9179.479516494888,7071.660519034418,13963.505737631702,12849.884522092712,39993.74197451524,23360.179729817366,12145.467421545769,13085.923328840276,18822.163859912664,9040.259406346604,11690.407971170283,10956.348997577312,12277.772853634182,19072.69267739981,10921.918182809382,18139.34255052603,11227.925517995514,10017.905722544261,12676.39337849595,11671.731945099556,27477.660747294754,30857.808572924216,27322.50520507874,19256.95799453184,7870.203978325071,9965.119702172502,6634.477443084822,8712.864628488604,5831.640502242005,14879.07176777546,13979.859138352624,18732.01408635434,22659.9833825155,29419.722228625047,17577.537958585828,15570.059304619997,9518.25986879067,8654.713227308173,9567.14358082869,0.0,6845.83013065824,0.0,6845.83013065824,9947.402959547162,0.0,9947.402959547162,9906.46068374069,14123.27725728929,10046.762925932631,8881.17552513456,10045.207206475348,13090.388429276938
